,resale_price
1873,410000.0
1874,431000.0
1875,905000.0
1876,275000.0
1877,660000.0
1878,555000.0
1879,478000.0
1880,700000.0
1881,616000.0
1882,375000.0
1883,320000.0
1884,448000.0
1885,600000.0
1886,423000.0
1887,433000.0
1888,538000.0
1889,520000.0
1890,347000.0
1891,740000.0
1892,423000.0
1893,320000.0
1894,402000.0
1895,427000.0
1896,335000.0
1897,386500.0
1898,488000.0
1899,400000.0
1900,670000.0
1901,560000.0
1902,208000.0
1903,550000.0
1904,260000.0
1905,405000.0
1906,380000.0
1907,508800.0
1908,350000.0
1909,305000.0
1910,366800.0
1911,328000.0
1912,318000.0
1913,512500.0
1914,315000.0
1915,525000.0
1916,449000.0
1917,496000.0
1918,415000.0
1919,655000.0
1920,435000.0
1921,638000.0
1922,240000.0
1923,450000.0
1924,295000.0
1925,492000.0
1926,372000.0
1927,483000.0
1928,438000.0
1929,315000.0
1930,513000.0
1931,530000.0
1932,460000.0
1933,413000.0
1934,368000.0
1935,580000.0
1936,675000.0
1937,450000.0
1938,515000.0
1939,581000.0
1940,615000.0
1941,322000.0
1942,390000.0
1943,400000.0
1944,355000.0
1945,438000.0
1946,640000.0
1947,605000.0
1948,415000.0
1949,340000.0
1950,260000.0
1951,440000.0
1952,324000.0
1953,530000.0
1954,375000.0
1955,390000.0
1956,330000.0
1957,345000.0
1958,363000.0
1959,253000.0
1960,505000.0
1961,650000.0
1962,890000.0
1963,411000.0
1964,465000.0
1965,445000.0
1966,515000.0
1967,325000.0
1968,328000.0
1969,480000.0
1970,598000.0
1971,395000.0
1972,397000.0
1973,600000.0
1974,673000.0
1975,625000.0
1976,430000.0
1977,472000.0
1978,265000.0
1979,313000.0
1980,510000.0
1981,265000.0
1982,400000.0
1983,610000.0
1984,590000.0
1985,517000.0
1986,383000.0
1987,336888.0
1988,416000.0
1989,720000.0
1990,468888.0
1991,446000.0
1992,633000.0
1993,465000.0
1994,215000.0
1995,590000.0
1996,400000.0
1997,580000.0
1998,385000.0
1999,258000.0
2000,375000.0
2001,390000.0
2002,730000.0
2003,304000.0
2004,447000.0
2005,315000.0
2006,525000.0
2007,510888.0
2008,413000.0
2009,720888.0
2010,560000.0
2011,492000.0
2012,408000.0
2013,488000.0
2014,325000.0
2015,270000.0
2016,312000.0
2017,340000.0
2018,610000.0
2019,435000.0
2020,290000.0
2021,465000.0
2022,386000.0
2023,788888.0
2024,566000.0
2025,727000.0
2026,360000.0
2027,460000.0
2028,425000.0
2029,168000.0
2030,525000.0
2031,520000.0
2032,345000.0
2033,640000.0
2034,368000.0
2035,330000.0
2036,285000.0
2037,315000.0
2038,600000.0
2039,318000.0
2040,558000.0
2041,320000.0
2042,520000.0
2043,246000.0
2044,280000.0
2045,560000.0
2046,709000.0
2047,545000.0
2048,549000.0
2049,315000.0
2050,400000.0
2051,505000.0
2052,310000.0
2053,310000.0
2054,505000.0
2055,475000.0
2056,493000.0
2057,455000.0
2058,415000.0
2059,380000.0
2060,325000.0
2061,390000.0
2062,552000.0
2063,395000.0
2064,435000.0
2065,470000.0
2066,710000.0
2067,615000.0
2068,275000.0
2069,368000.0
2070,500888.0
2071,390000.0
2072,375000.0
2073,395000.0
2074,682000.0
2075,480000.0
2076,225000.0
2077,336000.0
2078,333000.0
2079,418000.0
2080,430000.0
2081,520000.0
2082,333000.0
2083,325000.0
2084,463888.0
2085,360000.0
2086,416000.0
2087,250000.0
2088,370000.0
2089,850000.0
2090,330000.0
2091,358000.0
2092,485000.0
2093,720000.0
2094,320000.0
2095,365000.0
2096,771000.0
2097,340000.0
2098,540000.0
2099,362000.0
2100,365000.0
2101,318000.0
2102,460000.0
2103,355000.0
2104,388000.0
2105,430000.0
2106,750000.0
2107,250000.0
2108,505000.0
2109,605000.0
2110,405000.0
2111,477000.0
2112,588888.0
2113,695000.0
2114,312000.0
2115,307000.0
2116,250000.0
2117,540000.0
2118,505000.0
2119,448000.0
2120,330000.0
2121,413000.0
2122,760000.0
2123,750000.0
2124,255000.0
2125,447000.0
2126,355000.0
2127,340000.0
2128,515000.0
2129,397000.0
2130,403000.0
2131,720000.0
2132,345000.0
2133,508000.0
2134,620000.0
2135,375000.0
2136,530000.0
2137,355000.0
2138,348000.0
2139,498000.0
2140,288000.0
2141,438000.0
2142,412000.0
2143,1038000.0
2144,854888.0
2145,415000.0
2146,310000.0
2147,415000.0
2148,295000.0
2149,283000.0
2150,270888.0
2151,763888.0
2152,858000.0
2153,385000.0
2154,417000.0
2155,385000.0
2156,646000.0
2157,400000.0
2158,370000.0
2159,420000.0
2160,345000.0
2161,280000.0
2162,440000.0
2163,386000.0
2164,500000.0
2165,325000.0
2166,340000.0
2167,336000.0
2168,673999.0
2169,500000.0
2170,920000.0
2171,230000.0
2172,388000.0
2173,305000.0
2174,442000.0
2175,593000.0
2176,525000.0
2177,595000.0
2178,540000.0
2179,443000.0
2180,250000.0
2181,370000.0
2182,538000.0
2183,390000.0
2184,380000.0
2185,300000.0
2186,290000.0
2187,425000.0
2188,505000.0
2189,285000.0
2190,795000.0
2191,305000.0
2192,342500.0
2193,285000.0
2194,465000.0
2195,370000.0
2196,550000.0
2197,732000.0
2198,520000.0
2199,285000.0
2200,420000.0
2201,320000.0
2202,625000.0
2203,391800.0
2204,425000.0
2205,390000.0
2206,342000.0
2207,390000.0
2208,302000.0
2209,435000.0
2210,458000.0
2211,650000.0
2212,415000.0
2213,285000.0
2214,306000.0
2215,241000.0
2216,320000.0
2217,253000.0
2218,750000.0
2219,347000.0
2220,615000.0
2221,525000.0
2222,480000.0
2223,367000.0
2224,690000.0
2225,615000.0
2226,410000.0
2227,380000.0
2228,273000.0
2229,430000.0
2230,344000.0
2231,323000.0
2232,688000.0
2233,483000.0
2234,635000.0
2235,320000.0
2236,392000.0
2237,910000.0
2238,265000.0
2239,433000.0
2240,297000.0
2241,380000.0
2242,250000.0
2243,408888.0
2244,245000.0
2245,508000.0
2246,270000.0
2247,611888.0
2248,461000.0
2249,240000.0
2250,595000.0
2251,480000.0
2252,550000.0
2253,311800.0
2254,595000.0
2255,318888.0
2256,495000.0
2257,426000.0
2258,320000.0
2259,336000.0
2260,338000.0
2261,388000.0
2262,535000.0
2263,480000.0
2264,320000.0
2265,610000.0
2266,550000.0
2267,444088.0
2268,380000.0
2269,405000.0
2270,555000.0
2271,450000.0
2272,738000.0
2273,282000.0
2274,280000.0
2275,499000.0
2276,468000.0
2277,530000.0
2278,446000.0
2279,595000.0
2280,455000.0
2281,580000.0
2282,630000.0
2283,685000.0
2284,280000.0
2285,700000.0
2286,295000.0
2287,415000.0
2288,343888.0
2289,249000.0
2290,385000.0
2291,390000.0
2292,495000.0
2293,430000.0
2294,343000.0
2295,1050000.0
2296,630000.0
2297,368000.0
2298,380000.0
2299,330000.0
2300,580000.0
2301,478000.0
2302,385000.0
2303,430200.0
2304,598000.0
2305,340000.0
2306,370000.0
2307,325000.0
2308,470000.0
2309,385000.0
2310,408000.0
2311,420000.0
2312,430000.0
2313,585000.0
2314,455000.0
2315,318000.0
2316,512000.0
2317,620000.0
2318,385000.0
2319,398000.0
2320,239000.0
2321,498000.0
2322,415000.0
2323,600000.0
2324,440000.0
2325,317000.0
2326,345000.0
2327,750000.0
2328,330000.0
2329,458500.0
2330,377000.0
2331,610888.0
2332,315000.0
2333,340000.0
2334,412688.0
2335,605000.0
2336,400888.0
2337,330000.0
2338,355000.0
2339,310000.0
2340,1068888.0
2341,405000.0
2342,533000.0
2343,420000.0
2344,425000.0
2345,250000.0
2346,560000.0
2347,355000.0
2348,340000.0
2349,355000.0
2350,328000.0
2351,465000.0
2352,448000.0
2353,512000.0
2354,500000.0
2355,382000.0
2356,276000.0
2357,350000.0
2358,735000.0
2359,564000.0
2360,370000.0
2361,275000.0
2362,368000.0
2363,300000.0
2364,417000.0
2365,390000.0
2366,483000.0
2367,365000.0
2368,780000.0
2369,246000.0
2370,510000.0
2371,423000.0
2372,340000.0
2373,540000.0
2374,325000.0
2375,950000.0
2376,688000.0
2377,485000.0
2378,535000.0
2379,408000.0
2380,320000.0
2381,415000.0
2382,520000.0
2383,530000.0
2384,320000.0
2385,525000.0
2386,630000.0
2387,575000.0
2388,678000.0
2389,252000.0
2390,370000.0
2391,566000.0
2392,376000.0
2393,390000.0
2394,375000.0
2395,302000.0
2396,683000.0
2397,347000.0
2398,420000.0
2399,500000.0
2400,330000.0
2401,190000.0
2402,680000.0
2403,255000.0
2404,308000.0
2405,255000.0
2406,565000.0
2407,270000.0
2408,338000.0
2409,295000.0
2410,472500.0
2411,348000.0
2412,540000.0
2413,745000.0
2414,527000.0
2415,585000.0
2416,580000.0
2417,288000.0
2418,470000.0
2419,378000.0
2420,408000.0
2421,430000.0
2422,405000.0
2423,465000.0
2424,1085000.0
2425,285000.0
2426,288000.0
2427,273000.0
2428,337000.0
2429,288000.0
2430,350000.0
2431,450000.0
2432,530000.0
2433,450000.0
2434,380000.0
2435,316000.0
2436,310000.0
2437,780000.0
2438,435000.0
2439,325000.0
2440,522000.0
2441,290000.0
2442,500000.0
2443,338000.0
2444,460000.0
2445,430000.0
2446,295000.0
2447,290000.0
2448,320000.0
2449,205000.0
2450,312500.0
2451,415000.0
2452,470000.0
2453,482000.0
2454,295000.0
2455,395000.0
2456,297000.0
2457,341000.0
2458,650000.0
2459,490000.0
2460,530000.0
2461,866000.0
2462,363000.0
2463,340000.0
2464,388888.0
2465,365000.0
2466,490000.0
2467,440000.0
2468,453000.0
2469,578000.0
2470,272888.0
2471,365000.0
2472,455888.0
2473,360000.0
2474,380000.0
2475,308000.0
2476,398000.0
2477,416000.0
2478,485000.0
2479,420000.0
2480,610000.0
2481,638000.0
2482,500000.0
2483,470000.0
2484,486000.0
2485,215000.0
2486,258000.0
2487,385000.0
2488,205000.0
2489,336000.0
2490,440000.0
2491,310000.0
2492,287000.0
2493,525000.0
2494,538000.0
2495,320000.0
2496,546000.0
2497,550000.0
2498,342000.0
2499,355000.0
2500,280000.0
2501,510000.0
2502,575000.0
2503,468000.0
2504,480000.0
2505,590000.0
2506,623000.0
2507,328000.0
2508,483000.0
2509,390000.0
2510,385000.0
2511,475000.0
2512,380000.0
2513,360000.0
2514,310000.0
2515,280000.0
2516,432000.0
2517,365000.0
2518,343000.0
2519,285000.0
2520,463888.0
2521,273000.0
2522,542000.0
2523,268000.0
2524,380000.0
2525,608888.0
2526,390000.0
2527,270000.0
2528,455888.0
2529,243000.0
2530,320000.0
2531,477000.0
2532,352000.0
2533,400898.0
2534,320000.0
2535,480000.0
2536,435000.0
2537,440000.0
2538,410000.0
2539,348000.0
2540,370000.0
2541,403000.0
2542,396000.0
2543,380000.0
2544,510000.0
2545,645000.0
2546,470000.0
2547,678000.0
2548,387000.0
2549,375000.0
2550,335000.0
2551,307500.0
2552,512000.0
2553,465000.0
2554,515000.0
2555,297000.0
2556,355000.0
2557,420000.0
2558,464000.0
2559,565000.0
2560,334300.0
2561,355000.0
2562,567000.0
2563,587000.0
2564,660000.0
2565,362000.0
2566,388000.0
2567,438000.0
2568,473000.0
2569,308000.0
2570,328000.0
2571,689000.0
2572,442000.0
2573,705000.0
2574,393000.0
2575,969000.0
2576,465000.0
2577,475000.0
2578,270000.0
2579,460000.0
2580,658000.0
2581,418088.0
2582,412000.0
2583,483000.0
2584,453000.0
2585,315000.0
2586,262000.0
2587,602000.0
2588,397000.0
2589,322000.0
2590,410000.0
2591,770000.0
2592,288000.0
2593,490000.0
2594,515000.0
2595,290000.0
2596,301000.0
2597,568000.0
2598,260000.0
2599,340000.0
2600,420000.0
2601,342500.0
2602,290000.0
2603,362000.0
2604,250000.0
2605,427000.0
2606,288000.0
2607,390000.0
2608,425000.0
2609,450000.0
2610,302000.0
2611,598888.0
2612,450000.0
2613,408000.0
2614,453000.0
2615,538888.0
2616,390000.0
2617,606500.0
2618,340888.0
2619,850000.0
2620,415000.0
2621,265000.0
2622,510000.0
2623,333000.0
2624,438000.0
2625,280000.0
2626,375000.0
2627,308000.0
2628,430000.0
2629,1028000.0
2630,455899.0
2631,400000.0
2632,728000.0
2633,755000.0
2634,430000.0
2635,430000.0
2636,300000.0
2637,480000.0
2638,678888.0
2639,350000.0
2640,423000.0
2641,280000.0
2642,510000.0
2643,440000.0
2644,312000.0
2645,255000.0
2646,426500.0
2647,365000.0
2648,450000.0
2649,395000.0
2650,495000.0
2651,295000.0
2652,338000.0
2653,690000.0
2654,310000.0
2655,375000.0
2656,510000.0
2657,345000.0
2658,369000.0
2659,560000.0
2660,502888.0
2661,440000.0
2662,395000.0
2663,385000.0
2664,290000.0
2665,386800.0
2666,430000.0
2667,570000.0
2668,465000.0
2669,800000.0
2670,452000.0
2671,736800.0
2672,395000.0
2673,970000.0
2674,308000.0
2675,602000.0
2676,418000.0
2677,263000.0
2678,320000.0
2679,770000.0
2680,423800.0
2681,496688.0
2682,650000.0
2683,525000.0
2684,600000.0
2685,280000.0
2686,345000.0
2687,288000.0
2688,380000.0
2689,530000.0
2690,280000.0
2691,340000.0
2692,360000.0
2693,390000.0
2694,405000.0
2695,263000.0
2696,522800.0
2697,502000.0
2698,398000.0
2699,1038000.0
2700,455000.0
2701,588000.0
2702,530000.0
2703,450000.0
2704,700000.0
2705,385000.0
2706,492888.0
2707,390000.0
2708,391000.0
2709,325000.0
2710,341000.0
2711,495000.0
2712,340000.0
2713,482000.0
2714,410000.0
2715,333000.0
2716,300000.0
2717,423000.0
2718,672000.0
2719,605000.0
2720,495000.0
2721,620000.0
2722,280000.0
2723,220000.0
2724,375000.0
2725,416000.0
2726,330000.0
2727,905000.0
2728,395000.0
2729,502000.0
2730,335000.0
2731,506000.0
2732,285000.0
2733,1000000.0
2734,690000.0
2735,455000.0
2736,622000.0
2737,345000.0
2738,430000.0
2739,443800.0
2740,500000.0
2741,555000.0
2742,380000.0
2743,400000.0
2744,548000.0
2745,338000.0
2746,420000.0
2747,380000.0
2748,431000.0
2749,450000.0
2750,483000.0
2751,470000.0
2752,370000.0
2753,670000.0
2754,285000.0
2755,350000.0
2756,610000.0
2757,274000.0
2758,348000.0
2759,335000.0
2760,470000.0
2761,385000.0
2762,260000.0
2763,375000.0
2764,622000.0
2765,280000.0
2766,620000.0
2767,470000.0
2768,530000.0
2769,388000.0
2770,442000.0
2771,760000.0
2772,472000.0
2773,750000.0
2774,300000.0
2775,411000.0
2776,349500.0
2777,326000.0
2778,390000.0
2779,548000.0
2780,273000.0
2781,500000.0
2782,370000.0
2783,385000.0
2784,383000.0
2785,420000.0
2786,422500.0
2787,278000.0
2788,495000.0
2789,400000.0
2790,476000.0
2791,585000.0
2792,360000.0
2793,360888.0
2794,400000.0
2795,383000.0
2796,785000.0
2797,690000.0
2798,350000.0
2799,370000.0
2800,545000.0
2801,560000.0
2802,375000.0
2803,325000.0
2804,220000.0
2805,385000.0
2806,555000.0
2807,320000.0
2808,280000.0
2809,488000.0
2810,655000.0
2811,481000.0
2812,415000.0
2813,360000.0
2814,720000.0
2815,378000.0
2816,275000.0
2817,345000.0
2818,420000.0
2819,850000.0
2820,995000.0
2821,410000.0
2822,380000.0
2823,660000.0
2824,340000.0
2825,320000.0
2826,420000.0
2827,620000.0
2828,425000.0
2829,470000.0
2830,477000.0
2831,373000.0
2832,495000.0
2833,300000.0
2834,340000.0
2835,468000.0
2836,315000.0
2837,338000.0
2838,355000.0
2839,415000.0
2840,228000.0
2841,404000.0
2842,400000.0
2843,570000.0
2844,795000.0
2845,315000.0
2846,598888.0
2847,415000.0
2848,404000.0
2849,280000.0
2850,508000.0
2851,288000.0
2852,490000.0
2853,405000.0
2854,525000.0
2855,335000.0
2856,360000.0
2857,590000.0
2858,785000.0
2859,520000.0
2860,360000.0
2861,655000.0
2862,385000.0
2863,505000.0
2864,525000.0
2865,360000.0
2866,548000.0
2867,390000.0
2868,505000.0
2869,465000.0
2870,347000.0
2871,215000.0
2872,470000.0
2873,363888.0
2874,412000.0
2875,418000.0
2876,805000.0
2877,360000.0
2878,390000.0
2879,380000.0
2880,320000.0
2881,665000.0
2882,450000.0
2883,720000.0
2884,735000.0
2885,315000.0
2886,525000.0
2887,349000.0
2888,359000.0
2889,300000.0
2890,350000.0
2891,705000.0
2892,435000.0
2893,258000.0
2894,360000.0
2895,570000.0
2896,388888.0
2897,546000.0
2898,430000.0
2899,299500.0
2900,420000.0
2901,476000.0
2902,340000.0
2903,508880.0
2904,393000.0
2905,680000.0
2906,578000.0
2907,318000.0
2908,220000.0
2909,235000.0
2910,380000.0
2911,328000.0
2912,695000.0
2913,470000.0
2914,326000.0
2915,470000.0
2916,360000.0
2917,355000.0
2918,562500.0
2919,375000.0
2920,448000.0
2921,618000.0
2922,515000.0
2923,512000.0
2924,983000.0
2925,411500.0
2926,522000.0
2927,708000.0
2928,438000.0
2929,810000.0
2930,483000.0
2931,298000.0
2932,550000.0
2933,246888.0
2934,715000.0
2935,720000.0
2936,368000.0
2937,320000.0
2938,518000.0
2939,738000.0
2940,333000.0
2941,580000.0
2942,735000.0
2943,515000.0
2944,480000.0
2945,608888.0
2946,418000.0
2947,410000.0
2948,420000.0
2949,457000.0
2950,310000.0
2951,556088.0
2952,730000.0
2953,280000.0
2954,503000.0
2955,335000.0
2956,383888.0
2957,688000.0
2958,343000.0
2959,421888.0
2960,585000.0
2961,340000.0
2962,304000.0
2963,411888.0
2964,490000.0
2965,335000.0
2966,545000.0
2967,382000.0
2968,475000.0
2969,363000.0
2970,555888.0
2971,280000.0
2972,391000.0
2973,468888.0
2974,260000.0
2975,391000.0
2976,305000.0
2977,310000.0
2978,408000.0
2979,538000.0
2980,400000.0
2981,620000.0
2982,380000.0
2983,398888.0
2984,475000.0
2985,330000.0
2986,250000.0
2987,295000.0
2988,428000.0
2989,500000.0
2990,435000.0
2991,286888.0
2992,380000.0
2993,330000.0
2994,538800.0
2995,458000.0
2996,510000.0
2997,477000.0
2998,363000.0
2999,525000.0
3000,320000.0
3001,360000.0
3002,342000.0
3003,276000.0
3004,407000.0
3005,443000.0
3006,610000.0
3007,750000.0
3008,535000.0
3009,319000.0
3010,465000.0
3011,530000.0
3012,410000.0
3013,440000.0
3014,415888.0
3015,440000.0
3016,320000.0
3017,385000.0
3018,305888.0
3019,245000.0
3020,378000.0
3021,598000.0
3022,455000.0
3023,350000.0
3024,520000.0
3025,260000.0
3026,425000.0
3027,875000.0
3028,488000.0
3029,465000.0
3030,450000.0
3031,345000.0
3032,280000.0
3033,610000.0
3034,278000.0
3035,588000.0
3036,465000.0
3037,384500.0
3038,370000.0
3039,295000.0
3040,813000.0
3041,450000.0
3042,438000.0
3043,528000.0
3044,530000.0
3045,410000.0
3046,355000.0
3047,635000.0
3048,540000.0
3049,456000.0
3050,385000.0
3051,456000.0
3052,358000.0
3053,310000.0
3054,443888.0
3055,270000.0
3056,435000.0
3057,578000.0
3058,558000.0
3059,405000.0
3060,375000.0
3061,330000.0
3062,503000.0
3063,350000.0
3064,500000.0
3065,447000.0
3066,570000.0
3067,1038000.0
3068,630000.0
3069,348000.0
3070,280000.0
3071,250000.0
3072,362000.0
3073,698000.0
3074,300000.0
3075,375000.0
3076,300000.0
3077,340000.0
3078,392000.0
3079,568000.0
3080,688000.0
3081,328000.0
3082,725000.0
3083,318000.0
3084,440000.0
3085,477000.0
3086,445000.0
3087,523000.0
3088,410000.0
3089,400000.0
3090,488000.0
3091,425000.0
3092,405000.0
3093,278000.0
3094,665000.0
3095,358000.0
3096,295000.0
3097,242000.0
3098,305000.0
3099,450000.0
3100,290000.0
3101,535000.0
3102,315000.0
3103,430000.0
3104,450000.0
3105,523000.0
3106,570000.0
3107,505888.0
3108,579000.0
3109,310000.0
3110,355000.0
3111,690000.0
3112,690000.0
3113,386000.0
3114,520000.0
3115,338000.0
3116,595000.0
3117,220000.0
3118,505000.0
3119,476800.0
3120,510000.0
3121,395000.0
3122,343000.0
3123,385000.0
3124,285000.0
3125,365000.0
3126,354000.0
3127,435000.0
3128,346000.0
3129,775000.0
3130,410000.0
3131,780000.0
3132,290000.0
3133,517000.0
3134,390000.0
3135,472000.0
3136,643000.0
3137,358000.0
3138,415000.0
3139,668000.0
3140,322000.0
3141,680000.0
3142,480000.0
3143,383000.0
3144,395000.0
3145,380000.0
3146,780000.0
3147,315000.0
3148,470000.0
3149,468000.0
3150,482000.0
3151,428000.0
3152,365000.0
3153,310000.0
3154,488000.0
3155,391000.0
3156,260000.0
3157,480000.0
3158,780000.0
3159,378000.0
3160,838000.0
3161,190000.0
3162,459000.0
3163,378000.0
3164,350000.0
3165,665000.0
3166,325000.0
3167,430000.0
3168,580000.0
3169,432000.0
3170,662000.0
3171,408000.0
3172,453000.0
3173,367000.0
3174,430000.0
3175,730000.0
3176,400000.0
3177,935000.0
3178,1010000.0
3179,335000.0
3180,350000.0
3181,385000.0
3182,426000.0
3183,315000.0
3184,405000.0
3185,330000.0
3186,620000.0
3187,510000.0
3188,650000.0
3189,345000.0
3190,475000.0
3191,430000.0
3192,530000.0
3193,572000.0
3194,370000.0
3195,350000.0
3196,283000.0
3197,733000.0
3198,690000.0
3199,250000.0
3200,540000.0
3201,402000.0
3202,200000.0
3203,472000.0
3204,753000.0
3205,300000.0
3206,430000.0
3207,335000.0
3208,331000.0
3209,570000.0
3210,551188.0
3211,615000.0
3212,418000.0
3213,445000.0
3214,433000.0
3215,458000.0
3216,725500.0
3217,533000.0
3218,330000.0
3219,460000.0
3220,478000.0
3221,415000.0
3222,430000.0
3223,360000.0
3224,375000.0
3225,330000.0
3226,430000.0
3227,468000.0
3228,360000.0
3229,408888.0
3230,310000.0
3231,502000.0
3232,431288.0
3233,426888.0
3234,548000.0
3235,470000.0
3236,500000.0
3237,375000.0
3238,260000.0
3239,305000.0
3240,522000.0
3241,400000.0
3242,455000.0
3243,340000.0
3244,348000.0
3245,432000.0
3246,480000.0
3247,785500.0
3248,425000.0
3249,244000.0
3250,377000.0
3251,439000.0
3252,500000.0
3253,385000.0
3254,690000.0
3255,698000.0
3256,410000.0
3257,383000.0
3258,528000.0
3259,410000.0
3260,420000.0
3261,310000.0
3262,425000.0
3263,230000.0
3264,320000.0
3265,300000.0
3266,565000.0
3267,600000.0
3268,245000.0
3269,250000.0
3270,478000.0
3271,252000.0
3272,390000.0
3273,380000.0
3274,396800.0
3275,328000.0
3276,405000.0
3277,650000.0
3278,338000.0
3279,270000.0
3280,330000.0
3281,355000.0
3282,325000.0
3283,502000.0
3284,364000.0
3285,328000.0
3286,518000.0
3287,310000.0
3288,522000.0
3289,720000.0
3290,370000.0
3291,610000.0
